client_id,gender,region,city_type,income_group,employment_type,digital_adoption_level,registration_month_offset,age_base,customer_segment,salary_project_flag,estimated_monthly_income,snapshot_date,client_tenure_days,client_age,active_products_count,closed_products_count,product_diversity_score,has_debit_card,has_credit_card,has_deposit,has_loan,has_mobile_app,has_savings_account,days_since_last_product_open,days_since_last_product_close,txn_count_30d,txn_count_60d,txn_count_90d,txn_count_180d,txn_sum_30d,txn_sum_60d,txn_sum_90d,txn_sum_180d,txn_avg_amount_30d,txn_avg_amount_90d,txn_max_amount_90d,successful_txn_rate_90d,failed_txn_count_90d,active_txn_days_30d,active_txn_days_90d,days_since_last_txn,cash_withdrawal_count_90d,card_purchase_count_90d,p2p_transfer_count_90d,utility_payment_count_90d,mobile_txn_share_90d,atm_txn_share_90d,branch_txn_share_90d,txn_count_prev30,txn_count_last30,txn_count_change_30d,txn_count_change_pct_30d,txn_sum_prev30,txn_sum_last30,txn_sum_change_30d,txn_sum_change_pct_30d,app_login_count_30d,app_login_count_60d,app_login_count_90d,app_events_count_30d,app_events_count_90d,unique_app_event_types_90d,active_app_days_90d,days_since_last_app_login,days_since_last_app_event,transfer_created_count_90d,payment_created_count_90d,balance_view_count_90d,support_chat_opened_count_90d,loan_offer_view_count_90d,app_login_prev30,app_login_last30,app_login_change_30d,app_login_change_pct_30d,tickets_count_30d,tickets_count_90d,complaints_count_90d,critical_tickets_count_90d,open_tickets_count,escalated_tickets_count_90d,avg_satisfaction_score_90d,min_satisfaction_score_90d,days_since_last_ticket,days_since_last_complaint,marketing_contacts_30d,marketing_contacts_90d,retention_contacts_90d,campaign_open_rate_90d,campaign_click_rate_90d,push_contacts_90d,sms_contacts_90d,email_contacts_90d,call_contacts_90d,days_since_last_marketing_contact,estimated_revenue_3m,estimated_revenue_6m,estimated_cost_3m,net_value_3m,avg_balance_3m,avg_balance_6m,value_segment,target_churn_60d,future_txn_count_60d,future_app_login_count_60d,future_product_open_count_60d,activity_segment,complaint_segment,digital_segment
1037,M,Almaty,rural,low,employee,high,44,50,mass,1,157778.57155929276,2024-04-01,1410,50,3,0,3,1,0,0,1,1,1,842,,9,17,25,44,136884.18159289774,157099.8738191781,312398.4529374913,423726.77507920447,15209.353510321973,12495.938117499652,30439.122195406133,0.9408801283632592,1,9,25,28,4,7,4,2,0.7070869619285198,0.2675609197587231,0.0253521183127571,15,9,-6,-0.4,175836.68794866186,136884.18159289774,-38952.50635576411,-0.2215266154645546,3,5,9,9,27,6,27,17,44,2,2,5,1,1,11,3,-8,-0.7272727272727273,0,0,0,0,0,0,,,,,0,1,0,0.1455882799863269,0.0697971857657214,1,0,0,0,31.0,5927.039681457596,11779.056105879075,3788.1146804172377,2138.9250010403584,286099.60904836474,260133.40642015083,low_value,0,13,3,0,activity_drop,no_recent_complaints,medium_digital_engagement
842,F,East_KZ,large_city,medium,self_employed,low,61,33,mass,0,277719.2684879161,2024-04-01,1920,33,0,0,0,1,0,0,0,0,0,745,,6,12,15,28,83947.89630407447,124289.52636303556,273634.7063378996,407295.7333789139,13991.31605067908,18242.313755859974,61824.269391524285,0.9615767971188152,1,6,15,63,2,8,3,2,0.5667224465054886,0.2901440262943482,0.1431335272001631,9,6,-3,-0.3333333333333333,141886.78929951464,83947.89630407447,-57938.89299544017,-0.4083459304525849,2,3,3,6,6,6,6,18,41,0,1,1,0,0,4,2,-2,-0.5,0,0,0,0,0,0,,,,,1,1,0,0.4122482955594989,0.2024982808545445,0,1,0,0,65.0,6896.088182522663,13700.008004251347,2750.416551221101,4145.671631301561,851110.3396870268,758188.5598844821,low_value,0,6,0,0,transaction_active,no_recent_complaints,low_digital_engagement
1104,F,Almaty,small_city,premium,self_employed,low,42,53,premium,0,1237296.9084998162,2024-04-01,1350,53,1,1,1,1,0,1,0,1,0,200,187.0,3,7,11,19,118841.20326663287,440611.1651097199,569741.2545016741,1150290.2074752282,39613.73442221096,51794.65950015219,215215.44615578183,1.0,0,3,11,56,2,3,2,1,0.6993794530669903,0.2547213111306456,0.0458992358023641,3,3,0,0.0,165346.63837550324,118841.20326663287,-46505.43510887036,-0.2812602394930837,2,2,5,5,12,2,12,47,70,1,1,4,0,0,6,2,-4,-0.6666666666666666,0,0,0,0,0,0,,,,,0,2,1,0.2468735116683109,0.0268726241172189,1,0,0,0,27.0,23658.425516102463,51079.302596617854,3363.429510619313,20294.99600548315,2044910.182556336,2302056.871089332,high_value,0,9,3,0,activity_drop,no_recent_complaints,low_digital_engagement
621,F,Almaty,medium_city,medium,employee,low,38,39,mass,0,269628.13303642254,2024-04-01,1230,39,4,0,4,1,0,0,0,0,0,261,,9,16,25,49,105695.38683729978,174791.16831234982,309265.94871731254,678301.3574304461,11743.931870811088,12370.637948692502,31998.575670291462,0.9731597041181952,1,9,17,10,4,10,2,4,0.7885458221299635,0.1721081473529602,0.0393460305170762,13,9,-4,-0.3076923076923077,149485.11650433176,105695.38683729978,-43789.72966703198,-0.2929370541431998,2,2,4,2,10,8,10,25,25,1,1,3,0,0,4,2,-2,-0.5,0,0,0,0,0,0,,,,,0,3,0,0.5136977118088004,0.233088170133861,0,2,1,0,1.0,12923.485917595392,24235.73355755143,3820.7785362220575,9102.707381373337,321603.13342600653,295361.74427251285,medium_value,0,13,1,1,transaction_active,no_recent_complaints,low_digital_engagement
1431,F,Shymkent,large_city,medium,employee,high,64,22,mass,1,520617.3728402275,2024-04-01,2010,22,2,0,2,1,1,0,0,1,1,816,,4,13,19,37,69156.18684206331,189845.6630512307,352576.23965416494,707770.4456985086,17289.046710515828,18556.64419232447,61974.02329495642,0.9595365864950424,1,4,19,73,3,7,3,3,0.8819507969382251,0.1128320743369768,0.0052171287247979,5,4,-1,-0.2,114556.51327717266,69156.18684206331,-45400.32643510935,-0.3963137942690521,4,6,10,11,33,6,30,5,8,3,5,11,1,2,6,4,-2,-0.3333333333333333,0,0,0,0,0,0,,,,,1,3,2,0.487587908791237,0.0702451947750559,2,2,1,0,24.0,12063.552008985498,27800.17316934196,3952.521481912394,8111.030527073104,611970.4408356253,607937.3776528024,medium_value,0,10,8,0,transaction_active,no_recent_complaints,medium_digital_engagement
2145,M,Astana,small_city,high,employee,low,32,31,affluent,1,736415.8555020891,2024-05-01,1080,31,1,1,1,1,0,0,0,0,1,233,718.0,6,10,16,34,176517.0010851896,305942.6088725936,465243.0143182692,1335281.7696544733,29419.500180864936,29077.688394891826,45511.47087013886,0.9243402469886024,1,6,16,65,1,6,2,1,0.7440939600479937,0.1904391714226214,0.0654668685293848,6,6,0,0.0,214886.99207113904,176517.0010851896,-38369.99098594944,-0.1785589281888543,4,6,8,5,15,1,15,38,4,2,1,5,1,1,7,4,-3,-0.4285714285714285,0,0,0,0,0,0,,,,,0,2,0,0.5771167076626411,0.1991733631867963,2,1,0,1,69.0,15576.323781038393,33403.321396381514,2790.3180436631083,12786.005737375284,483005.6635551933,418086.1680558394,medium_value,1,0,0,0,transaction_active,no_recent_complaints,low_digital_engagement
2296,M,Almaty,rural,medium,entrepreneur,medium,31,19,sme_owner,0,197384.01694432303,2024-05-01,1050,19,1,1,1,1,0,0,0,1,0,577,379.0,1,3,5,18,5540.223574097983,19050.163814534568,30242.921586025863,98549.68635463835,5540.223574097983,6048.584317205174,10173.874070051512,0.9780865975914684,0,1,5,22,1,1,1,0,0.6675280841496718,0.2584301711764726,0.0740417446738555,3,1,-2,-0.6666666666666666,15246.03115782847,5540.223574097983,-9705.807583730488,-0.636612078465207,1,5,10,9,22,3,22,26,60,3,3,5,1,1,2,1,-1,-0.5,0,0,0,0,0,0,,,,,0,2,1,0.4751130665551761,0.1965208973422965,0,0,0,0,32.0,7544.240298862929,13460.27934070378,2937.333871748018,4606.906427114911,623757.9445232968,580194.833563931,low_value,0,2,3,1,activity_drop,no_recent_complaints,medium_digital_engagement
1834,M,Shymkent,rural,medium,employee,low,71,30,mass,1,331803.07617840124,2024-05-01,2250,30,0,1,0,1,0,0,1,0,1,318,289.0,4,11,22,37,12457.538630427833,34102.087104317645,74825.86124202148,111538.58510786136,3114.384657606958,3401.1755110009763,14804.572942236142,0.980987844891444,0,4,22,60,4,11,3,2,0.6107232798229758,0.2962313309812713,0.093045389195753,5,4,-1,-0.2,19199.4505281792,12457.538630427833,-6741.911897751364,-0.351151294036056,0,0,1,4,5,5,5,8,67,0,1,1,0,0,2,0,-2,-1.0,0,0,0,0,0,0,,,,,0,4,0,0.2003348463552913,0.0443625151592217,2,0,0,0,21.0,8885.312065108616,20413.034181664432,2635.844124941213,6249.467940167402,261667.52026403043,269559.15424087225,medium_value,0,6,0,0,activity_drop,no_recent_complaints,low_digital_engagement
1356,M,Almaty,medium_city,low,employee,medium,19,40,mass,0,75610.2975314457,2024-05-01,690,40,3,1,3,1,0,0,1,1,0,203,162.0,5,13,13,29,22135.48703581992,64587.780545108566,49519.32729103617,137736.7317898994,4427.097407163984,3809.1790223873977,12657.253637100168,0.9655663656487108,0,5,13,71,2,5,2,1,0.9022748012323488,0.0716261939188417,0.0260990048488092,6,5,-1,-0.1666666666666666,20503.373545673483,22135.48703581992,1632.1134901464357,0.0796021926104368,2,4,5,5,21,7,21,60,18,2,2,9,1,1,3,2,-1,-0.3333333333333333,0,0,0,0,0,0,,,,,0,3,0,0.5531943395727759,0.2599131466618519,2,0,2,0,8.0,5823.471791505322,11777.286347103956,3669.213084964815,2154.2587065405064,106047.09511985251,107305.52295207667,low_value,0,8,0,0,moderate_activity,no_recent_complaints,medium_digital_engagement
811,M,South_KZ,medium_city,high,employee,medium,68,43,affluent,0,473528.60727199423,2024-05-01,2160,43,3,0,3,1,0,0,0,1,0,166,,5,11,17,39,65188.70879181651,109955.17213369496,144031.86967420304,390172.7983673161,13037.741758363303,8472.462922011944,12772.980137292829,0.9731808347484948,0,5,17,57,2,7,3,2,0.6828876958361508,0.2511492955806937,0.0659630085831553,6,5,-1,-0.1666666666666666,46718.60559032509,65188.70879181651,18470.103201491424,0.3953479126379658,2,3,5,5,15,8,15,52,42,1,2,4,1,1,4,2,-2,-0.5,0,0,0,0,0,0,,,,,3,4,0,0.1850806707459521,0.0265623349881046,3,0,2,0,2.0,12457.653029430698,25559.82449704095,3797.816161900263,8659.836867530434,1276671.2079673994,1403388.5122213962,medium_value,0,8,3,0,transaction_active,no_recent_complaints,medium_digital_engagement
2248,F,Karaganda,large_city,high,entrepreneur,medium,30,55,affluent,0,574188.047502215,2024-05-01,1020,55,4,0,2,1,0,0,0,1,0,306,,6,12,18,34,221924.7066077636,355006.26796094485,522415.6912494954,1088884.0436780036,36987.45110129393,29023.093958305297,45145.70803120168,1.0,0,6,18,66,2,6,4,2,0.9782118291384192,0.0192322878320104,0.0025558830295702,8,6,-2,-0.25,207342.3701614804,221924.7066077636,14582.33644628321,0.0703297470503801,1,6,9,3,17,1,6,16,23,2,2,4,1,1,3,1,-2,-0.6666666666666666,0,0,0,0,0,0,,,,,0,1,0,0.1892546391599027,0.073234955048414,0,0,1,0,52.0,16916.31580304396,37523.08534303679,5103.786538653636,11812.529264390325,1319610.6687777613,1293528.3219313466,medium_value,0,9,2,0,activity_drop,no_recent_complaints,medium_digital_engagement
1289,M,Astana,large_city,medium,employee,low,49,49,mass,0,537154.2616269069,2024-05-01,1590,49,1,1,1,1,0,0,0,1,0,279,411.0,5,6,9,22,84979.00575898572,89278.74779239288,91999.74108630363,287079.03445726435,16995.801151797143,10222.193454033735,24831.245740161736,0.941192425250302,3,5,9,4,1,3,1,1,0.5993824563088819,0.3891774098922546,0.0114401337988634,8,5,-3,-0.375,112065.84828421084,84979.00575898572,-27086.842525225133,-0.2417047025471135,2,6,7,4,25,4,25,13,32,4,2,9,1,1,4,2,-2,-0.5,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,10480.054132451924,22853.073603308258,2305.542676213771,8174.511456238155,1485782.918261164,1558403.4883362146,medium_value,0,5,4,0,moderate_activity,no_recent_complaints,low_digital_engagement
663,M,Almaty,medium_city,low,unemployed,high,49,61,mass,0,156772.7464252187,2024-05-01,1590,61,0,1,0,1,0,0,0,1,0,15,110.0,3,5,9,18,11701.50420996604,16755.501592890952,34211.422390524946,72341.01028672139,3900.5014033220136,3801.269154502772,11309.412901178814,0.9867073978684062,0,3,8,26,1,2,2,2,0.5914062983220337,0.367122888189398,0.0414708134885683,5,3,-2,-0.4,15097.281190264324,11701.50420996604,-3395.776980298284,-0.2249263915471147,7,18,24,18,47,6,25,40,55,4,4,11,1,1,7,7,0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,969.5219777795533,2150.1800264354315,2787.4467458769795,-1817.9247680974263,283649.05347489606,291364.7532853067,low_value,0,4,10,0,digital_active,no_recent_complaints,digital_power_user
508,F,Almaty,large_city,high,employee,medium,33,41,affluent,1,648914.0656545828,2024-05-01,1110,41,3,2,2,0,1,0,1,1,1,661,329.0,3,9,13,33,148568.87643776604,617590.692227188,745430.0585121862,1546198.3589234347,49522.95881258868,57340.77373170663,248831.0431671228,0.9446379282992404,2,3,13,67,2,2,2,1,0.513587932958703,0.4686245062317991,0.017787560809498,12,3,-9,-0.75,654041.7898180956,148568.87643776604,-505472.9133803296,-0.7728449790966927,4,6,7,10,14,3,14,33,21,1,1,3,0,1,14,4,-10,-0.7142857142857143,0,0,0,0,0,0,,,,,1,1,0,0.1204949628359554,0.028896927293406,0,0,0,0,35.0,13342.341831668851,26881.415041866,4050.6481513449735,9291.69368032388,702390.7915925656,782705.429428006,medium_value,0,8,3,0,activity_drop,no_recent_complaints,medium_digital_engagement
319,M,Shymkent,large_city,premium,unemployed,medium,30,50,premium,0,1352087.7038520952,2024-05-01,1020,50,5,0,4,1,0,1,0,1,0,764,,8,13,26,42,307421.34466394293,458487.6460866964,820008.5549970969,1384042.8437426,38427.66808299287,31538.79057681141,97659.44723599152,0.9686127713756374,0,4,26,41,3,8,5,3,0.7733001310056825,0.204672160914809,0.0220277080795084,8,8,0,0.0,289559.33409306314,307421.34466394293,17862.010570879793,0.0616868754268478,2,3,6,8,17,2,14,46,40,2,2,4,0,0,5,2,-3,-0.6,0,0,0,0,0,0,,,,,0,1,0,0.1583588569314852,0.0251479216168119,0,0,0,0,2.0,32055.7298565337,72209.50142452444,4622.193568097941,27433.53628843576,1846019.6090186865,1582472.4132447366,high_value,0,6,1,0,activity_drop,no_recent_complaints,medium_digital_engagement
2019,F,Atyrau,large_city,medium,self_employed,low,71,44,mass,0,412920.7074952388,2024-05-01,2250,44,1,1,1,1,0,0,0,1,0,512,501.0,5,9,14,25,126027.20171868955,223043.8138810978,414575.9116133616,1000666.3449829342,25205.440343737915,29612.56511524011,102556.6438859905,0.979218626719929,0,5,14,35,2,3,2,1,0.5521568370097576,0.159089417338863,0.2887537456513794,5,5,0,0.0,154992.25454601482,126027.20171868955,-28965.052827325257,-0.1868806471146981,2,4,5,3,13,4,13,35,66,1,2,3,0,0,6,2,-4,-0.6666666666666666,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,9858.18398274667,22164.050376782863,2668.7306711343576,7189.453311612313,746415.3126031917,802430.4127458119,medium_value,0,4,3,0,activity_drop,no_recent_complaints,low_digital_engagement
219,F,Almaty,large_city,high,employee,medium,79,19,affluent,0,1050920.147270744,2024-05-01,2490,19,2,0,2,1,1,1,0,1,0,752,,5,11,14,22,100171.60049412152,231359.7612858289,279968.91780260066,460512.0678224589,20034.320098824304,19997.779843042903,28864.043639303232,0.9737986048658126,0,5,14,59,2,7,2,1,0.5932841937138214,0.2455757959882636,0.161140010297915,7,5,-2,-0.2857142857142857,171404.2381464356,100171.60049412152,-71232.6376523141,-0.4155827091711582,3,10,12,11,22,7,22,77,37,3,1,6,1,1,7,3,-4,-0.5714285714285714,0,0,0,0,0,0,,,,,0,1,0,0.2440115318345996,0.0510134797969836,0,0,0,0,2.0,24188.54474353661,54541.1307178221,3691.188124023293,20497.35661951332,1529165.148307501,1624644.994926797,high_value,0,10,6,0,activity_drop,no_recent_complaints,medium_digital_engagement
2096,M,North_KZ,large_city,medium,employee,medium,39,74,mass,0,298338.14520662744,2024-05-01,1290,74,4,1,4,1,0,0,0,1,0,334,311.0,7,14,20,35,21116.46147388555,25377.125142448127,41695.16757364127,83999.01288832529,3016.6373534122213,2084.758378682064,4046.266658226212,0.9750911174716204,0,7,20,70,3,4,2,3,0.4100921269401655,0.4859139106475273,0.103993962412307,8,7,-1,-0.125,17445.21815451033,21116.46147388555,3671.2433193752186,0.2104441049036721,2,6,10,7,27,1,27,38,45,3,1,5,1,1,2,2,0,0.0,0,0,0,0,0,0,,,,,0,1,0,0.2089065247227504,0.0655006001166196,0,0,0,0,72.0,12396.256708521554,25449.856106056035,3880.867024185568,8515.389684335987,330297.6833963384,362306.0613664877,medium_value,0,12,2,0,transaction_active,no_recent_complaints,medium_digital_engagement
49,F,Astana,large_city,low,unemployed,low,75,37,mass,0,120524.18382246804,2024-05-01,2370,37,0,1,0,1,0,0,0,0,0,750,427.0,2,6,10,19,7401.005748967134,17361.619784766714,32802.960879283775,49097.81387136058,3700.502874483567,3280.2960879283773,10407.913334009629,1.0,0,2,10,4,2,3,1,2,0.6891273508816008,0.2904829869476347,0.0203896621707644,5,2,-3,-0.6,19826.04289518035,7401.005748967134,-12425.037146213215,-0.6267028277858566,1,6,8,11,14,7,14,62,25,1,2,3,1,0,5,1,-4,-0.8,0,0,0,0,0,0,,,,,2,3,0,0.4073626599551718,0.0353822738442091,2,1,1,1,14.0,2365.3040606304035,5002.041228224978,3069.474271436268,-704.1702108058639,169669.6998940603,183112.65009149583,low_value,0,2,6,0,activity_drop,no_recent_complaints,low_digital_engagement
669,M,Almaty,medium_city,low,employee,medium,19,54,mass,1,168830.48312857313,2024-05-01,690,54,2,0,2,1,0,0,0,1,1,543,,6,11,18,32,83453.69038748767,144773.31300215758,230075.33600161795,454843.1613198624,13908.948397914612,12781.963111200996,46228.87514347697,0.9868107304561438,0,6,13,38,2,3,3,3,0.574420954398878,0.3083997344270248,0.1171793111740971,6,6,0,0.0,77077.83552957202,83453.69038748767,6375.854857915649,0.082719692556357,3,4,6,10,17,8,11,65,47,3,1,5,0,0,7,3,-4,-0.5714285714285714,0,1,0,0,0,0,4.740691240951998,3.0,45.0,,1,2,0,0.1877763349866037,0.0745881354223338,0,1,0,0,12.0,4524.071906550586,8074.140590451826,3612.663093708866,911.4088128417202,218418.0079595172,221798.9729985776,low_value,0,10,1,0,activity_drop,no_recent_complaints,medium_digital_engagement
2138,F,Aktobe,large_city,high,entrepreneur,medium,36,42,affluent,0,780263.1747363383,2024-05-01,1200,42,3,0,3,1,1,0,1,1,1,114,,6,10,18,32,68413.60598168407,98332.4971709662,194489.3676285405,286245.3141371183,11402.267663614011,10804.964868252251,24616.76034514456,0.9960817437792766,0,6,18,47,2,5,2,3,0.9133893875435516,0.0759798318905442,0.0106307805659042,7,6,-1,-0.1428571428571428,70240.47706749199,68413.60598168407,-1826.871085807914,-0.0260088080559664,7,10,13,10,28,5,28,14,6,4,2,4,1,1,7,7,0,0.0,0,0,0,0,0,0,,,,,1,2,1,0.2198860551277456,0.0547582720191294,0,1,0,0,54.0,18802.91850426694,42430.61551840403,3979.614799469864,14823.303704797076,1519348.3321525275,1725734.277562391,medium_value,0,7,10,0,transaction_active,no_recent_complaints,medium_digital_engagement
2311,F,Shymkent,large_city,medium,retired,high,22,35,pensioner,0,389420.298814792,2024-05-01,780,35,2,0,2,1,1,0,1,1,1,619,,9,17,23,39,483768.90313732525,907736.5108978172,1354924.3774079978,2190204.375561828,53752.100348591695,58909.75553947817,74456.0586872268,0.9246546538563992,1,9,23,45,4,4,5,4,0.8188246925684958,0.1810384183155828,0.0001368891159214,10,9,-1,-0.1,603611.8712538,483768.90313732525,-119842.96811647476,-0.1985430933747897,4,9,16,10,49,8,49,19,20,2,3,18,1,1,6,4,-2,-0.3333333333333333,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,10406.348698551235,18864.708265200163,3489.012706270275,6917.33599228096,319105.8031168295,318622.8562664477,medium_value,0,14,7,0,digital_active,no_recent_complaints,digital_power_user
1937,M,East_KZ,rural,low,retired,low,32,30,pensioner,0,138142.87299492772,2024-05-01,1080,30,0,1,0,0,0,0,0,0,0,221,425.0,1,6,10,21,4652.507515750328,28356.77015775124,51159.23913438862,71606.90459001763,4652.507515750328,5115.923913438862,11334.27505625097,1.0,0,1,2,53,1,3,2,1,0.4747148002381728,0.2803953378893764,0.2448898618724506,3,1,-2,-0.6666666666666666,15690.213807610671,4652.507515750328,-11037.706291860344,-0.7034771117335833,0,1,4,0,13,1,13,73,49,1,2,1,0,0,1,0,-1,-1.0,0,1,1,0,0,0,3.9762096939009375,3.0,74.0,16.0,0,0,0,,,0,0,0,0,,1156.0274237161884,2618.8148904880813,2755.618394035161,-1599.5909703189727,156581.0836163746,148555.87856176708,low_value,1,0,0,0,activity_drop,complaint_risk,low_digital_engagement
867,F,Aktobe,small_city,low,employee,medium,65,56,mass,1,166994.81124456407,2024-05-01,2070,56,1,1,1,1,0,0,0,1,1,48,306.0,4,10,13,29,29213.278953956444,75372.71264914953,107305.4276275256,231720.0863262054,7303.319738489111,8254.263663655816,15664.141156240945,1.0,0,4,13,51,2,5,3,1,0.6249771900896017,0.353388226866616,0.0216345830437823,9,4,-5,-0.5555555555555556,47347.4753574398,29213.278953956444,-18134.196403483355,-0.3830023938252896,3,7,12,8,25,5,25,68,3,4,2,9,1,1,9,3,-6,-0.6666666666666666,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,6161.809114672971,13218.188382564867,3542.1420693044456,2619.6670453685256,190449.19979691936,168945.28278814306,low_value,1,0,0,0,activity_drop,no_recent_complaints,medium_digital_engagement
2257,F,Astana,medium_city,medium,entrepreneur,medium,65,39,sme_owner,0,353691.0152182327,2024-05-01,2070,39,2,2,2,1,0,0,0,1,0,552,577.0,9,13,19,38,134925.82541427395,262953.1242354808,436237.2818263712,760484.6335322313,14991.758379363771,22959.85693823006,58938.20582051724,1.0,0,9,19,64,3,4,3,1,0.7190407082676562,0.2036004660893562,0.0773588256429874,11,9,-2,-0.1818181818181818,204059.07131780504,134925.82541427395,-69133.24590353112,-0.3387903583853022,1,3,4,4,19,5,19,71,16,1,3,3,1,1,2,1,-1,-0.5,0,0,0,0,0,0,,,,,1,3,1,0.3891170209928423,0.0210267412283793,2,0,1,0,37.0,9638.117215461934,18157.27965200444,3601.588731999129,6036.5284834628055,577891.4701242585,521728.4046511795,medium_value,0,10,2,0,transaction_active,no_recent_complaints,medium_digital_engagement
169,M,Karaganda,large_city,medium,retired,medium,59,48,pensioner,0,411783.1472947229,2024-05-01,1890,48,0,0,0,0,0,0,1,1,0,244,,7,14,22,30,54555.70661325545,120044.85071449458,104217.8484879313,245049.2448779612,7793.672373322207,4737.174931269605,5823.1454439022045,0.9028476919415492,4,7,22,51,3,5,5,4,0.5546486048125066,0.2453695545772767,0.1999818406102166,8,7,-1,-0.125,56895.091285702016,54555.70661325545,-2339.3846724465693,-0.0411175132965199,2,3,8,12,21,6,21,42,66,1,1,8,0,0,5,2,-3,-0.6,0,1,0,0,0,0,4.744458503405603,4.0,21.0,,0,1,0,0.2668895491727797,0.0470067677317928,0,1,0,0,2.0,8684.233796556908,15388.964631046772,2834.1831920302257,5850.050604526682,272057.22164612514,266875.9371921165,medium_value,0,16,0,1,activity_drop,no_recent_complaints,medium_digital_engagement
1259,F,South_KZ,medium_city,medium,employee,low,50,29,mass,1,268011.4894821782,2024-05-01,1620,29,0,0,0,1,0,0,0,1,1,779,,8,9,12,27,81500.9495691498,79783.97784529495,127891.03677386904,298202.04510596767,10187.618696143723,10657.58639782242,17341.284310957533,0.939929099521656,1,8,12,4,1,5,3,1,0.7939790898688204,0.1328878863570121,0.0731330237741674,15,8,-7,-0.4666666666666667,164162.4161533555,81500.9495691498,-82661.4665842057,-0.5035346611065098,0,0,0,2,4,3,4,160,1,0,0,0,0,0,7,0,-7,-1.0,0,0,0,0,0,0,,,,,2,4,2,0.3765058460723525,0.1227303459189191,2,1,2,0,7.0,5201.091510919537,10850.941042835064,2335.872492830729,2865.2190180888074,652663.258109771,707342.9551628472,low_value,0,8,1,0,activity_drop,no_recent_complaints,low_digital_engagement
510,M,Atyrau,medium_city,medium,entrepreneur,medium,28,42,sme_owner,0,349285.4338628823,2024-05-01,960,42,0,0,0,1,1,0,0,1,1,610,,5,7,12,25,74742.82264054634,95932.14132731131,225518.91783044377,424238.5393887306,14948.564528109267,18793.24315253698,70977.87509490224,0.9438352963584272,1,5,12,27,1,4,2,2,0.679412501349025,0.2865975240197123,0.0339899746312628,7,5,-2,-0.2857142857142857,121709.34546598232,74742.82264054634,-46966.522825436,-0.3858908504159453,4,4,9,10,28,4,28,17,41,2,1,9,0,1,5,4,-1,-0.2,0,0,0,0,0,0,,,,,0,1,0,0.2182939971941432,0.019049373635813,0,0,1,0,72.0,9361.373959129003,20459.30579730803,2253.1275878420483,7108.246371286955,582956.6612365235,553360.4103158274,medium_value,0,9,2,0,moderate_activity,no_recent_complaints,medium_digital_engagement
368,F,Karaganda,small_city,low,employee,medium,57,39,mass,1,119100.44738999072,2024-05-01,1830,39,2,0,2,1,0,0,1,1,1,416,,8,14,22,38,27199.20085485504,39631.14592063944,68764.44923436426,98773.45222349164,3399.900106856879,3125.6567833801937,5137.486760940006,0.9813266860103887,0,7,3,57,3,5,2,2,0.5010554951201034,0.1695372237425866,0.3294072811373101,9,8,-1,-0.1111111111111111,28173.43968371136,27199.20085485504,-974.2388288563196,-0.0345800455959086,1,4,7,8,25,5,5,2,72,1,2,7,0,0,3,1,-2,-0.6666666666666666,0,0,0,0,0,0,,,,,1,1,0,0.2303400240713024,0.0254780676957864,1,1,0,0,27.0,4074.108906520021,7869.826032464772,3785.210362838835,288.8985436811863,258537.720257565,268862.6350367585,low_value,0,12,1,0,activity_drop,no_recent_complaints,medium_digital_engagement
